,"0.33061993774467296","0.5010311211098611","0.42","49","28","22","1","5.028833335051079E10","6.985056195775453E10","70.78348442237738","0.004","0.9959349593495935","0.7801418439716312","0.6306306306306306","0.85","5","115","152","0.7247308938703296","0.27921538598682355","0.5","0.31","70","22","5","3","6.581375299751529E10","2.871936010296467E10","87.48068315033663","0","0.9971181556195965","0.9482758620689655","0.9523809523809523","0.9596774193548387","10","52","36","0.6721175376382401","0.2353790608319281","0.5038789161503473","0.17","87","9","2","2","7.734923249520175E10","1.3834348740509308E10","93.25177817849796","0","0.9976905311778291","0.9772727272727273","0.9090909090909091","0.9797979797979798","6","15","5","0.8140899836662723","0.2634653859868235","0.5","0.25","87","7","5","1","8.607053267931728E10","1.914273439118404E10","91.22735576442503","0","0.9976905311778291","0.9722222222222222","0.9615384615384616","0.9899396378269618","9","23","12","0.7827561576912743","0.26946538598682357","0.5","0.26","85","6","6","3","9.395768739526869E10","2.815709962495062E10","86.43959954390131","0","0.9975669099756691","0.967741935483871","0.9782608695652174","0.97","12","31","48","0.5856611500752932","0.26121538598682353","0.5","0.26","86","6","4","4","1.0431401941295648E11","2.6963822701577473E10","88.4314496615526","0","0.9976635514018691","0.967741935483871","0.9523809523809523","0.959758551307847","6","23","23","0.8075775692719953"
,"0.3306199377446729","0.5010311211098611","0.42","49","28","22","1","5.0010015850510765E10","6.985056195775453E10","70.76534083171951","0.004","0.9959349593495935","0.7801418439716312","0.6306306306306306","0.85","5","115","153","0.7247308938703296","0.27921538598682355","0.5","0.31","66","25","6","3","6.5468477997515274E10","2.8719360102964664E10","87.48068315033666","0","0.9971181556195965","0.9459459459459459","0.9615384615384616","0.9596774193548387","10","52","36","0.6721175376382401","0.2353790608319281","0.5038789161503473","0.17","87","9","2","2","7.697022999520178E10","1.3834348740509308E10","93.25177817849794","0","0.9976905311778291","0.9772727272727273","0.9090909090909091","0.9797979797979798","6","15","5","0.8140899836662723","0.26346538598682356","0.5","0.25","87","7","5","1","8.569128017931726E10","1.914273439118404E10","91.22735576442503","0","0.9976905311778291","0.9722222222222222","0.9615384615384616","0.9899396378269618","9","23","12","0.7827561576912743","0.2694653859868235","0.5","0.26","85","6","6","3","9.358729989526874E10","2.815709962495062E10","86.43959954390131","0","0.9976525821596244","0.967741935483871","0.967741935483871","0.97","12","31","48","0.5856611500752932","0.26121538598682353","0.5","0.26","86","6","4","4","1.0394307441295656E11","2.6963822701577473E10","88.43144966155262","0","0.9976635514018691","0.967741935483871","0.9523809523809523","0.959758551307847","6","23","23","0.8075775692719953"
,"0.3306199377446728","0.5010311211098611","0.42","49","28","22","1","4.973169835051078E10","6.985056195775453E10","70.74719724106161","0.004","0.9959349593495935","0.7801418439716312","0.6306306306306306","0.85","5","115","154","0.7247308938703296","0.27921538598682355","0.5","0.31","63","25","9","3","6.513193299751528E10","2.8719360102964676E10","87.48068315033665","0","0.9969418960244648","0.9523809523809523","0.8064516129032258","0.9495967741935484","10","52","36","0.6721175376382401","0.23537906083192806","0.5038789161503473","0.17","87","9","2","2","7.659122749520178E10","1.383434874050931E10","93.25177817849796","0","0.9976905311778291","0.9772727272727273","0.9090909090909091","0.9797979797979798","6","15","5","0.8140899836662723","0.26346538598682356","0.5","0.25","87","7","5","1","8.53120276793173E10","1.9142734391184036E10","91.22735576442503","0","0.9976905311778291","0.9722222222222222","0.9615384615384616","0.9899396378269618","9","23","12","0.7827561576912743","0.26946538598682357","0.5","0.26","85","6","6","3","9.32169123952687E10","2.815709962495061E10","86.43959954390132","0","0.9976525821596244","0.967741935483871","0.967741935483871","0.97","12","31","48","0.5856611500752932","0.26121538598682353","0.5","0.26","83","9","4","4","1.0357212941295654E11","2.6963822701577477E10","88.43144966155259","0","0.9976635514018691","0.967741935483871","0.9523809523809523","0.959758551307847","6","23","23","0.8075775692719953"
,"0.32681578880898643","0.5010311211098611","0.42","49","28","22","1","5.730703010744525E10","6.998868816787462E10","70.71091005974584","0.004","0.9959349593495935","0.7801418439716312","0.6306306306306306","0.85","5","115","155","0.7247308938703296","0.27542449980034633","0.5","0.31","63","25","9","3","7.44190155972849E10","2.885807102969907E10","87.40752351058715","0","0.9968152866242038","0.9523809523809523","0.8636363636363636","0.9495967741935484","10","55","36","0.6721175376382401","0.23158817464545003","0.5038789161503475","0.15","87","9","2","2","8.64512387667257E10","1.383434874050931E10","93.25177817849796","0","0.9976905311778291","0.9772727272727273","0.9090909090909091","0.9797979797979798","6","15","5","0.8140899836662723","0.25967449980034635","0.5","0.25","87","7","5","1","9.498997970099313E10","1.9142734391184036E10","91.22735576442504","0","0.9976905311778291","0.9722222222222222","0.9615384615384616","0.9899396378269618","9","23","12","0.7827561576912743","0.26792449980034627","0.5","0.26","85","6","6","3","1.0243343283118336E11","2.8213137352286705E10","86.4395995439013","0","0.9976525821596244","0.967741935483871","0.967741935483871","0.97","12","31","48","0.5856611500752932","0.2574244998003462","0.5","0.26","83","9","4","4","1.1295483152635135E11","2.6963822701577473E10","88.4314496615526","0","0.9975786924939467","0.9782608695652174","0.9523809523809523","0.959758551307847","6","23","23","0.8075775692719953"
,"0.3268157888089865","0.5010311211098611","0.42","49","28","22","1","5.702871260744527E10","6.99886881678746E10","70.6796773933454","0.004","0.9959349593495935","0.7801418439716312","0.6306306306306306","0.85","5","116","156","0.7247308938703296","0.27542449980034633","0.5","0.31","63","25","9","3","7.408764309728488E10","2.885807102969907E10","87.40752351058713","0","0.9968152866242038","0.9523809523809523","0.9772727272727273","0.9596774193548387","10","55","36","0.6721175376382401","0.23158817464545006","0.5038789161503474","0.15","87","9","2","2","8.607223626672571E10","1.3834348740509308E10","93.25177817849796","0","0.9976905311778291","0.9772727272727273","0.9090909090909091","0.9797979797979798","6","15","5","0.8140899836662723","0.25967449980034607","0.5","0.25","87","7","5","1","9.461072720099316E10","1.914273439118404E10","91.22735576442503","0","0.9976905311778291","0.9722222222222222","0.9615384615384616","0.9899396378269618","9","23","12","0.7827561576912743","0.2679244998003461","0.5","0.26","85","6","6","3","1.0206304533118336E11","2.8213137352286705E10","86.43959954390128","0","0.9976525821596244","0.967741935483871","0.967741935483871","0.97","12","31","48","0.5856611500752932","0.2574244998003461","0.5","0.26","83","9","4","4","1.1258855902635135E11","2.6963822701577473E10","88.43144966155262","0","0.9975786924939467","0.9782608695652174","0.9523809523809523","0.959758551307847","6","23","23","0.8075775692719953"
,"0.3268157888089865","0.5010311211098611","0.42","49","28","22","1","5.6750395107445244E10","6.998868816787462E10","70.67967739334539","0.004","0.9959349593495935","0.7801418439716312","0.6306306306306306","0.85","5","116","156","0.7247308938703296","0.27542449980034633","0.5","0.31","63","25","9","3","7.375627059728488E10","2.885807102969908E10","87.39480887319458","0","0.9968152866242038","0.9523809523809523","0.9772727272727273","0.9596774193548387","10","55","37","0.6721175376382401","0.2315881746454501","0.5038789161503474","0.15","87","9","2","2","8.569323376672572E10","1.3834348740509308E10","93.25177817849794","0","0.9976905311778291","0.9772727272727273","0.9090909090909091","0.9797979797979798","6","15","5","0.8140899836662723","0.25967449980034635","0.5","0.25","87","7","5","1","9.42314747009931E10","1.9142734391184044E10","91.22735576442503","0","0.9976905311778291","0.9722222222222222","0.9615384615384616","0.9899396378269618","9","23","12","0.7827561576912743","0.2679244998003462","0.5","0.26","85","6","6","3","1.0169265783118336E11","2.8213137352286705E10","86.43959954390131","0","0.9976525821596244","0.967741935483871","0.967741935483871","0.97","12","31","48","0.5856611500752932","0.25742449980034615","0.5","0.26","80","12","4","4","1.1222228652635132E11","2.6963822701577477E10","88.43144966155262","0","0.9975786924939467","0.9782608695652174","0.9523809523809523","0.959758551307847","6","23","23","0.8075775692719953"
,"0.3268157888089863","0.501031121109861","0.42","49","28","22","1","5.647207760744526E10","6.998868816787462E10","70.66406106014514","0.004","0.9959349593495935","0.7801418439716312","0.6306306306306306","0.85","5","117","156","0.7247308938703296","0.2754244998003463","0.5","0.31","63","25","9","3","7.342489809728493E10","2.8858071029699078E10","87.3633243304522","0","0.9968152866242038","0.9523809523809523","0.9772727272727273","0.9596774193548387","10","55","39","0.6721175376382401","0.2315881746454502","0.5038789161503474","0.15","87","9","2","2","8.531423126672571E10","1.383434874050931E10","93.25177817849796","0","0.9976905311778291","0.9772727272727273","0.9090909090909091","0.9797979797979798","6","15","5","0.8140899836662723","0.25967449980034635","0.5","0.25","87","7","5","1","9.385222220099316E10","1.9142734391184036E10","91.22735576442503","0","0.9976905311778291","0.9722222222222222","0.9615384615384616","0.9899396378269618","9","23","12","0.7827561576912743","0.26792449980034627","0.5","0.26","85","6","6","3","1.0132227033118335E11","2.82131373522867E10","86.43959954390131","0","0.9976525821596244","0.967741935483871","0.967741935483871","0.97","12","31","48","0.5856611500752932","0.25742449980034626","0.5","0.26","79","13","4","4","1.1186068652635138E11","2.696382270157747E10","88.43144966155259","0","0.9974874371859297","0.9836065573770492","0.9523809523809523","0.959758551307847","6","23","23","0.8075775692719953"
,"0.32354152747653253","0.5010311211098611","0.41","49","28","22","1","6.407319456698988E10","7.00503209742884E10","70.66406106014516","0.004","0.9959349593495935","0.7801418439716312","0.6306306306306306","0.85","5","117","156","0.7247308938703296","0.272161653821925","0.5","0.3","62","25","10","3","8.27508764705828E10","2.8938367517947346E10","87.34758205908099","0","0.9968152866242038","0.9523809523809523","0.8636363636363636","0.9495967741935484","10","55","40","0.6721175376382401","0.2283253286670294","0.5038789161503474","0.15","87","9","2","2","9.522271014995795E10","1.383434874050931E10","93.25177817849796","0","0.9976905311778291","0.9772727272727273","0.9090909090909091","0.9797979797979798","6","15","5","0.8140899836662723","0.256411653821925","0.5","0.25","87","7","5","1","1.0357778121827464E11","1.9142734391184036E10","91.22735576442503","0","0.9976905311778291","0.9722222222222222","0.9615384615384616","0.9899396378269618","9","23","12","0.7827561576912743","0.264661653821925","0.5","0.25","85","6","6","3","1.1058417155685858E11","2.8213137352286705E10","86.4395995439013","0","0.9976525821596244","0.967741935483871","0.967741935483871","0.97","12","31","48","0.5856611500752932","0.254161653821925","0.5","0.26","78","14","4","4","1.2129402640518231E11","2.6987577342846516E10","88.4157390647717","0","0.9974619289340102","0.9846153846153847","0.9523809523809523","0.959758551307847","6","24","23","0.8075775692719953"
,"0.32354152747653253","0.501031121109861","0.41","49","28","22","1","6.379487706698986E10","7.005032097428839E10","70.66406106014516","0.004","0.9959349593495935","0.7801418439716312","0.6306306306306306","0.85","5","117","156","0.7247308938703296","0.27216165382192503","0.5","0.3","62","25","10","3","8.242181147058273E10","2.8938367517947346E10","87.3069335634723","0","0.9967637540453075","0.9523809523809523","0.9795918367346939","0.9596774193548387","10","56","42","0.6721175376382401","0.22832532866702945","0.5038789161503474","0.15","87","9","2","2","9.484370764995793E10","1.3834348740509308E10","93.25177817849796","0","0.9976905311778291","0.9772727272727273","0.9090909090909091","0.9797979797979798","6","15","5","0.8140899836662723","0.256411653821925","0.5","0.25","87","7","5","1","1.0319852871827461E11","1.9142734391184044E10","91.227355764425","0","0.9976905311778291","0.9722222222222222","0.9615384615384616","0.9899396378269618","9","23","12","0.7827561576912743","0.264661653821925","0.5","0.25","85","6","6","3","1.1021378405685857E11","2.8213137352286713E10","86.43959954390132","0","0.9976525821596244","0.967741935483871","0.967741935483871","0.97","12","31","48","0.5856611500752932","0.254161653821925","0.5","0.26","78","14","4","4","1.2093554140518227E11","2.6987577342846516E10","88.4157390647717","0","0.9974293059125964","0.9857142857142858","0.9523809523809523","0.959758551307847","6","24","23","0.8075775692719953"
,"0.32354152747653253","0.501031121109861","0.41","49","28","22","1","6.35165595669899E10","7.00503209742884E10","70.66406106014514","0.004","0.9959349593495935","0.7801418439716312","0.6306306306306306","0.85","5","117","156","0.7247308938703296","0.27216165382192503","0.5","0.3","62","25","10","3","8.209449647058278E10","2.8938367517947346E10","87.26628506786354","0","0.9967637540453075","0.9523809523809523","0.8775510204081632","0.9495967741935484","10","57","44","0.6721175376382401","0.2283253286670294","0.5038789161503473","0.15","87","9","2","2","9.44647051499579E10","1.3834348740509308E10","93.25177817849796","0","0.9976905311778291","0.9772727272727273","0.9090909090909091","0.9797979797979798","6","15","5","0.8140899836662723","0.256411653821925","0.5","0.25","87","7","5","1","1.0281927621827466E11","1.914273439118404E10","91.22735576442501","0","0.9976905311778291","0.9722222222222222","0.9615384615384616","0.9899396378269618","9","23","12","0.7827561576912743","0.264661653821925","0.5","0.25","85","6","6","3","1.0984339655685858E11","2.8213137352286697E10","86.43959954390128","0","0.9976525821596244","0.967741935483871","0.967741935483871","0.97","12","31","48","0.5856611500752932","0.254161653821925","0.5","0.26","78","14","4","4","1.2057705640518228E11","2.6987577342846516E10","88.4157390647717","0","0.9974293059125964","0.9857142857142858","0.9523809523809523","0.959758551307847","6","24","23","0.8075775692719953"
,"0.32354152747653253","0.5010311211098611","0.41","49","28","22","1","6.323824206698987E10","7.005032097428839E10","70.65061995759724","0.004","0.9959349593495935","0.7801418439716312","0.6306306306306306","0.85","5","117","157","0.7247308938703296","0.27216165382192503","0.5","0.3","65","22","10","3","8.176718147058278E10","2.8938367517947342E10","87.22563657225484","0","0.9967637540453075","0.9523809523809523","0.8775510204081632","0.9495967741935484","11","57","46","0.6721175376382401","0.22832532866702937","0.5038789161503473","0.15","87","9","2","2","9.408570264995793E10","1.383434874050931E10","93.25177817849796","0","0.9976905311778291","0.9772727272727273","0.9090909090909091","0.9797979797979798","6","15","5","0.8140899836662723","0.256411653821925","0.5","0.25","87","7","5","1","1.0244002371827469E11","1.9142734391184044E10","91.22735576442504","0","0.9976905311778291","0.9722222222222222","0.9615384615384616","0.9899396378269618","9","23","12","0.7827561576912743","0.264661653821925","0.5","0.25","85","6","6","3","1.0947300905685858E11","2.821313735228671E10","86.4395995439013","0","0.9976525821596244","0.967741935483871","0.967741935483871","0.97","12","31","48","0.5856611500752932","0.25416165382192496","0.5","0.26","78","14","4","4","1.2021857140518225E11","2.698757734284651E10","88.40221682880794","0","0.9974293059125964","0.9857142857142858","0.9523809523809523","0.959758551307847","6","25","23","0.8075775692719953"
,"0.322973344630789","0.5010311211098611","0.4","49","28","22","1","7.089340969291159E10","7.010111490224783E10","70.6237377525013","0.004","0.9959349593495935","0.7801418439716312","0.6306306306306306","0.85","5","118","158","0.7247308938703296","0.2693532962624515","0.5","0.3","68","22","7","3","9.118179704748216E10","2.910601550688085E10","87.21208707371858","0","0.9969135802469136","0.9459459459459459","0.8775510204081632","0.9495967741935484","12","57","46","0.6721175376382401","0.22551697110755606","0.5038789161503474","0.15","87","9","2","2","1.0410727262717612E11","1.383434874050931E10","93.25177817849796","0","0.9976905311778291","0.9772727272727273","0.9090909090909091","0.9797979797979798","6","15","5","0.8140899836662723","0.2536032962624515","0.5","0.25","87","7","5","1","1.122766657253027E11","1.9142734391184036E10","91.22735576442503","0","0.9976905311778291","0.9722222222222222","0.9615384615384616","0.9899396378269618","9","23","12","0.7827561576912743","0.2618532962624515","0.5","0.25","85","6","6","3","1.1884079879197502E11","2.8213137352286705E10","86.43959954390131","0","0.9976525821596244","0.967741935483871","0.967741935483871","0.97","12","31","48","0.5856611500752932","0.25135329626245145","0.5","0.25","80","12","4","4","1.297565854352504E11","2.7028998971576046E10","88.3751723568805","0","0.9974293059125964","0.9857142857142858","0.9523809523809523","0.959758551307847","7","26","23","0.8075775692719953"
,"0.32297334463078897","0.5010311211098611","0.4","49","28","22","1","7.061509219291156E10","7.010111490224782E10","70.62373775250133","0.004","0.9959349593495935","0.7801418439716312","0.6306306306306306","0.85","5","118","158","0.7247308938703296","0.26935329626245147","0.5","0.3","68","22","7","3","9.084288704748216E10","2.9106015506880844E10","87.17710058931847","0","0.9970326409495549","0.9459459459459459","0.8333333333333334","0.9495967741935484","12","58","48","0.6721175376382401","0.22551697110755606","0.5038789161503474","0.15","87","9","2","2","1.0372827012717613E11","1.383434874050931E10","93.25177817849796","0","0.9976905311778291","0.9772727272727273","0.9090909090909091","0.9797979797979798","6","15","5","0.8140899836662723","0.2536032962624515","0.5","0.25","87","7","5","1","1.1189741322530272E11","1.9142734391184036E10","91.22735576442503","0","0.9976905311778291","0.9722222222222222","0.9615384615384616","0.9899396378269618","9","23","12","0.7827561576912743","0.26185329626245146","0.5","0.25","85","6","6","3","1.1847041129197502E11","2.82131373522867E10","86.4395995439013","0","0.9976525821596244","0.967741935483871","0.967741935483871","0.97","12","31","48","0.5856611500752932","0.2513532962624515","0.5","0.25","80","12","4","4","1.2939498543525038E11","2.7028998971576042E10","88.3635336605274","0","0.9974937343358395","0.9833333333333333","0.9523809523809523","0.959758551307847","7","27","23","0.8075775692719953"
,"0.32297334463078897","0.5010311211098611","0.4","49","28","22","1","7.033677469291158E10","7.010111490224782E10","70.60812141930109","0.004","0.9959349593495935","0.7801418439716312","0.6306306306306306","0.85","5","119","158","0.7247308938703296","0.26935329626245147","0.5","0.3","68","22","7","3","9.050397704748213E10","2.9106015506880844E10","87.17710058931848","0","0.9970326409495549","0.9459459459459459","0.8333333333333334","0.9495967741935484","12","58","48","0.6721175376382401","0.22551697110755597","0.5038789161503475","0.15","87","9","2","2","1.0334926762717618E11","1.383434874050931E10","93.25177817849796","0","0.9976905311778291","0.9772727272727273","0.9090909090909091","0.9797979797979798","6","15","5","0.8140899836662723","0.2536032962624515","0.5","0.25","87","7","5","1","1.1151816072530272E11","1.914273439118404E10","91.22735576442503","0","0.9976905311778291","0.9722222222222222","0.9615384615384616","0.9899396378269618","9","23","12","0.7827561576912743","0.2618532962624515","0.5","0.25","85","6","6","3","1.1810002379197508E11","2.82131373522867E10","86.4395995439013","0","0.9976525821596244","0.967741935483871","0.967741935483871","0.97","12","31","48","0.5856611500752932","0.2513532962624515","0.5","0.25","80","12","4","4","1.2903338543525037E11","2.7028998971576046E10","88.32861757146814","0","0.9974937343358395","0.9833333333333333","0.9523809523809523","0.959758551307847","7","29","23","0.8075775692719953"
,"0.32297334463078914","0.5010311211098611","0.4","49","28","22","1","7.005845719291158E10","7.010111490224782E10","70.59655255512612","0.004","0.9959349593495935","0.7801418439716312","0.6306306306306306","0.85","5","119","159","0.7247308938703296","0.2693532962624515","0.5","0.3","68","22","7","3","9.016506704748215E10","2.9106015506880844E10","87.16543842785178","0","0.9970326409495549","0.9459459459459459","0.8333333333333334","0.9495967741935484","12","58","49","0.6721175376382401","0.225516971107556","0.5038789161503474","0.15","87","9","2","2","1.0297026512717616E11","1.3834348740509308E10","93.25177817849796","0","0.9976905311778291","0.9772727272727273","0.9090909090909091","0.9797979797979798","6","15","5","0.8140899836662723","0.2536032962624515","0.5","0.25","87","7","5","1","1.1113890822530275E11","1.914273439118404E10","91.22735576442501","0","0.9976905311778291","0.9722222222222222","0.9615384615384616","0.9899396378269618","9","23","12","0.7827561576912743","0.2618532962624515","0.5","0.25","85","6","6","3","1.1772963629197504E11","2.8213137352286705E10","86.4395995439013","0","0.9976525821596244","0.967741935483871","0.967741935483871","0.97","12","31","48","0.5856611500752932","0.2513532962624515","0.5","0.25","83","9","4","4","1.2867178543525038E11","2.7028998971576042E10","88.31697887511504","0","0.9974937343358395","0.9833333333333333","0.9523809523809523","0.959758551307847","7","30","23","0.8075775692719953"
